filename,width,height,aspect_ratio,category,suggested_use,path,assunto,descricao_assunto
451782916958993.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/451782916958993.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
256062923197661.jpg,960,708,1.36,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/256062923197661.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3661168303914491.jpg,1080,1285,0.84,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3661168303914491.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
237163335087620.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/237163335087620.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
3816674591697194.jpg,960,722,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3816674591697194.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
4170515149646468.jpg,960,825,1.16,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4170515149646468.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
3927157083982277.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3927157083982277.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
239633291507291.jpg,1080,787,1.37,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/239633291507291.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
451782836959001.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/451782836959001.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3659214977443157.jpg,960,640,1.5,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3659214977443157.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
215856513884969.jpg,1080,615,1.76,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/215856513884969.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3837271872970799.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3837271872970799.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
218215630315724.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/218215630315724.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
3770403726324281.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3770403726324281.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
219144546889499.jpg,1080,655,1.65,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/219144546889499.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3707124909318830.jpg,1215,796,1.53,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3707124909318830.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
3964292733602045.jpg,1280,1280,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3964292733602045.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
229578605846093.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/229578605846093.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
555512749919342.jpg,1600,720,2.22,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/555512749919342.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3787884704576183.jpg,960,1200,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3787884704576183.jpg,Pódio & Premiações,"Cerimônias de entrega de troféus, medalhas e fotos de comemoração."
268245808646039.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/268245808646039.jpg,Pódio & Premiações,"Cerimônias de entrega de troféus, medalhas e fotos de comemoração."
4093200284044622.jpg,1076,1076,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4093200284044622.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
346353870835232.jpg,1080,783,1.38,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/346353870835232.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4326963550668293.jpg,1440,1440,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4326963550668293.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4154138187950831.jpg,1511,2015,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4154138187950831.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
288474286623191.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/288474286623191.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
285037430300210.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/285037430300210.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
335174721953147.jpg,960,703,1.37,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/335174721953147.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4200621746635808.jpg,1076,1131,0.95,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4200621746635808.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4119700228061294.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4119700228061294.jpg,Pódio & Premiações,"Cerimônias de entrega de troféus, medalhas e fotos de comemoração."
299414915529128.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/299414915529128.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
239184118218875.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/239184118218875.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
555512546586029.jpg,2048,1536,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/555512546586029.jpg,Pódio & Premiações,"Cerimônias de entrega de troféus, medalhas e fotos de comemoração."
275712047899415.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/275712047899415.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
614720037331946.jpg,1080,690,1.57,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/614720037331946.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
451782730292345.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/451782730292345.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3637451919619463.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3637451919619463.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
229248232545797.jpg,1080,602,1.79,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/229248232545797.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
256062886530998.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/256062886530998.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
742167717920510.jpg,1280,720,1.78,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/742167717920510.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
277641974373089.jpg,1440,1147,1.26,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/277641974373089.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4281928695171779.jpg,1080,918,1.18,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4281928695171779.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
267365555400731.jpg,1080,1314,0.82,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/267365555400731.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
4376468395717808.jpg,960,658,1.46,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4376468395717808.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
286896676780952.jpg,594,594,1.0,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/286896676780952.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
319686036835349.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/319686036835349.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
274293918041228.jpg,1080,866,1.25,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/274293918041228.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
3934808609883791.jpg,960,722,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3934808609883791.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
346337780836841.jpg,1080,819,1.32,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/346337780836841.jpg,Concentração & Registros de Grupo,"Fotos de concentração na saída dos passeios, pontos de apoio e fotos em grupo."
4025369637494354.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4025369637494354.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
315185507285402.jpg,1024,1280,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/315185507285402.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
259115512892402.jpg,1080,735,1.47,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/259115512892402.jpg,Pódio & Premiações,"Cerimônias de entrega de troféus, medalhas e fotos de comemoração."
4068745229823461.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4068745229823461.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
3759922340705753.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3759922340705753.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
268245908646029.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/268245908646029.jpg,Pedal de Grupo & Trilhas MTB,Registros dos ciclistas em ação nas trilhas de terra e estradas rurais.
302068948597058.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/302068948597058.jpg,Paisagem & Balneário,"Fotos de paisagens rurais, Lago de Itaipu e Balneário Terra das Águas."
